,BaseDateTime,MMSI,LAT,LON,SOG,COG,Heading
17036,2022-02-03 00:55:19,211626110,54.450583,11.633323,7.8,114.4,115.0
17037,2022-02-03 00:55:36,211626110,54.450322,11.634332,7.8,113.9,115.0
17038,2022-02-03 00:55:42,211626110,54.45025,11.634612,7.7,113.8,114.0
17039,2022-02-03 00:55:47,211626110,54.450192,11.634837,7.8,113.8,113.0
17040,2022-02-03 00:55:50,211626110,54.450148,11.635005,7.7,113.7,113.0
17041,2022-02-03 00:55:54,211626110,54.450092,11.635232,7.8,113.4,113.0
17042,2022-02-03 00:55:57,211626110,54.450048,11.6354,7.8,113.6,113.0
17043,2022-02-03 00:56:04,211626110,54.44995,11.635797,7.8,113.2,113.0
17044,2022-02-03 00:56:06,211626110,54.449923,11.635908,7.8,113.2,112.0
17045,2022-02-03 00:56:09,211626110,54.449867,11.636135,7.8,112.8,111.0
17046,2022-02-03 00:56:12,211626110,54.449812,11.636362,7.8,112.8,113.0
17047,2022-02-03 00:56:17,211626110,54.449772,11.636532,7.8,112.5,113.0
17048,2022-02-03 00:56:21,211626110,54.44973,11.636702,7.8,112.7,114.0
17049,2022-02-03 00:56:24,211626110,54.449675,11.636928,7.8,112.5,114.0
17050,2022-02-03 00:56:30,211626110,54.449593,11.637268,7.8,112.8,115.0
17051,2022-02-03 00:56:38,211626110,54.449482,11.637723,7.7,113.0,115.0
17052,2022-02-03 00:56:44,211626110,54.449397,11.638063,7.8,113.2,117.0
17053,2022-02-03 00:56:46,211626110,54.449355,11.638232,7.8,113.7,116.0
17055,2022-02-03 00:56:50,211626110,54.449312,11.638402,7.8,113.6,117.0
17056,2022-02-03 00:56:54,211626110,54.449253,11.638628,7.8,113.8,116.0
17057,2022-02-03 00:56:54,211626110,54.449253,11.638628,7.8,113.8,116.0
17058,2022-02-03 00:56:57,211626110,54.44921,11.638797,7.8,114.1,116.0
17059,2022-02-03 00:57:00,211626110,54.449167,11.638965,7.7,114.1,116.0
17060,2022-02-03 00:57:06,211626110,54.449078,11.639302,7.8,114.5,116.0
17061,2022-02-03 00:57:10,211626110,54.449018,11.639527,7.7,114.7,118.0
17062,2022-02-03 00:57:13,211626110,54.448973,11.639695,7.8,114.8,117.0
17063,2022-02-03 00:57:16,211626110,54.448913,11.639918,7.8,115.2,116.0
17064,2022-02-03 00:57:21,211626110,54.448853,11.640142,7.7,114.8,116.0
17065,2022-02-03 00:57:24,211626110,54.448807,11.640308,7.8,115.0,115.0
17066,2022-02-03 00:57:31,211626110,54.448702,11.6407,7.8,114.9,114.0
17067,2022-02-03 00:57:43,211626110,54.448507,11.641427,7.7,114.3,114.0
17068,2022-02-03 00:57:47,211626110,54.448463,11.641597,7.7,114.0,113.0
17069,2022-02-03 00:57:53,211626110,54.448375,11.641935,7.8,113.8,112.0
17070,2022-02-03 00:57:57,211626110,54.448317,11.642162,7.8,113.6,112.0
17071,2022-02-03 00:58:00,211626110,54.448273,11.642332,7.8,113.7,114.0
17072,2022-02-03 00:58:03,211626110,54.44823,11.642502,7.8,113.4,114.0
17073,2022-02-03 00:58:06,211626110,54.448187,11.642672,7.8,113.2,115.0
17074,2022-02-03 00:58:10,211626110,54.44813,11.642898,7.8,113.3,114.0
17075,2022-02-03 00:58:13,211626110,54.448087,11.643068,7.8,113.4,115.0
17076,2022-02-03 00:58:17,211626110,54.448028,11.643295,7.8,113.5,116.0
17077,2022-02-03 00:58:20,211626110,54.447985,11.643465,7.7,113.6,114.0
17078,2022-02-03 00:58:29,211626110,54.44784,11.64403,7.8,113.6,114.0
17079,2022-02-03 00:58:43,211626110,54.447637,11.644822,7.8,113.7,115.0
17080,2022-02-03 00:58:46,211626110,54.447593,11.64499,7.8,114.0,114.0
17081,2022-02-03 00:58:50,211626110,54.44755,11.64516,7.8,113.7,114.0
17082,2022-02-03 00:58:54,211626110,54.447507,11.64533,7.8,113.9,114.0
17083,2022-02-03 00:58:57,211626110,54.447448,11.645555,7.8,113.6,113.0
17084,2022-02-03 00:59:00,211626110,54.447405,11.645725,7.8,113.7,114.0
17085,2022-02-03 00:59:03,211626110,54.447347,11.64595,7.7,113.6,114.0
17086,2022-02-03 00:59:06,211626110,54.447318,11.646063,7.8,113.5,114.0
17087,2022-02-03 00:59:09,211626110,54.44726,11.64629,7.8,113.4,114.0
17088,2022-02-03 00:59:14,211626110,54.447203,11.646515,7.8,113.5,114.0
17089,2022-02-03 00:59:16,211626110,54.44716,11.646685,7.7,113.6,114.0
17092,2022-02-03 00:59:20,211626110,54.447117,11.646855,7.7,113.1,115.0
17093,2022-02-03 00:59:24,211626110,54.44706,11.64708,7.7,113.4,114.0
17094,2022-02-03 00:59:30,211626110,54.446973,11.647418,7.7,113.5,113.0
17095,2022-02-03 00:59:44,211626110,54.446773,11.648205,7.7,113.7,115.0
17096,2022-02-03 00:59:47,211626110,54.44673,11.648373,7.7,113.5,115.0
17098,2022-02-03 00:59:50,211626110,54.446687,11.648542,7.7,113.8,113.0
17099,2022-02-03 00:59:53,211626110,54.446643,11.64871,7.7,113.6,114.0
17100,2022-02-03 00:59:57,211626110,54.446587,11.648935,7.7,113.8,114.0
17101,2022-02-03 01:00:01,211626110,54.446528,11.64916,7.7,113.5,113.0
17102,2022-02-03 01:00:04,211626110,54.446485,11.649328,7.7,113.7,114.0
17103,2022-02-03 01:00:06,211626110,54.446457,11.64944,7.7,113.8,113.0
17104,2022-02-03 01:00:10,211626110,54.446398,11.649665,7.7,113.5,112.0
17105,2022-02-03 01:00:12,211626110,54.446355,11.649835,7.7,113.6,113.0
17106,2022-02-03 01:00:16,211626110,54.446298,11.65006,7.7,113.3,114.0
17107,2022-02-03 01:00:19,211626110,54.446242,11.650285,7.7,113.3,113.0
17108,2022-02-03 01:00:23,211626110,54.446213,11.650397,7.7,113.2,114.0
17109,2022-02-03 01:00:30,211626110,54.446115,11.650792,7.7,113.0,113.0
17110,2022-02-03 01:00:44,211626110,54.445917,11.651582,7.7,113.2,114.0
17111,2022-02-03 01:00:46,211626110,54.445875,11.65175,7.7,113.5,112.0
17112,2022-02-03 01:00:50,211626110,54.445833,11.65192,7.7,113.3,113.0
17113,2022-02-03 01:00:52,211626110,54.445792,11.652088,7.7,113.1,113.0
17114,2022-02-03 01:00:56,211626110,54.445735,11.652313,7.7,113.2,114.0
17115,2022-02-03 01:01:00,211626110,54.445693,11.652483,7.7,113.1,114.0
17116,2022-02-03 01:01:06,211626110,54.445608,11.652822,7.7,113.1,114.0
17117,2022-02-03 01:01:10,211626110,54.445553,11.653047,7.7,113.2,115.0
17118,2022-02-03 01:01:12,211626110,54.44551,11.653217,7.7,113.2,114.0
17119,2022-02-03 01:01:17,211626110,54.445453,11.653442,7.7,113.2,115.0
17120,2022-02-03 01:01:20,211626110,54.445412,11.65361,7.7,113.6,116.0
17121,2022-02-03 01:01:30,211626110,54.445268,11.65417,7.7,114.1,116.0
17122,2022-02-03 01:01:36,211626110,54.445152,11.654615,7.7,114.1,114.0
17123,2022-02-03 01:01:47,211626110,54.44502,11.655118,7.7,114.2,113.0
17124,2022-02-03 01:01:50,211626110,54.444977,11.655287,7.7,113.7,115.0
17125,2022-02-03 01:01:52,211626110,54.444933,11.655455,7.7,113.9,114.0
17126,2022-02-03 01:01:57,211626110,54.444877,11.655678,7.7,113.5,115.0
17127,2022-02-03 01:02:00,211626110,54.444833,11.655847,7.7,113.7,115.0
17128,2022-02-03 01:02:03,211626110,54.44479,11.656015,7.7,113.8,115.0
17129,2022-02-03 01:02:05,211626110,54.444747,11.656183,7.7,113.6,114.0
17130,2022-02-03 01:02:10,219003217,54.909098,9.781635,0.0,,21.0
17131,2022-02-03 01:02:17,211626110,54.444588,11.656802,7.7,114.0,115.0
17132,2022-02-03 01:02:20,211626110,54.444545,11.65697,7.7,114.0,116.0
17133,2022-02-03 01:02:22,211626110,54.444487,11.657195,7.7,113.9,115.0
17134,2022-02-03 01:02:36,211626110,54.444283,11.65798,7.7,113.8,115.0
17135,2022-02-03 01:02:42,211626110,54.444197,11.658317,7.7,114.0,116.0
17136,2022-02-03 01:02:47,211626110,54.444153,11.658485,7.7,114.1,117.0
17137,2022-02-03 01:02:50,211626110,54.44411,11.658653,7.7,114.1,118.0
17138,2022-02-03 01:02:54,211626110,54.44411,11.658653,7.7,114.1,118.0
17139,2022-02-03 01:03:00,211626110,54.44396,11.659212,7.7,115.0,117.0
17140,2022-02-03 01:03:03,211626110,54.443915,11.659378,7.7,114.7,117.0
17141,2022-02-03 01:03:05,211626110,54.44387,11.659545,7.7,115.1,116.0
17142,2022-02-03 01:03:10,211626110,54.44381,11.659767,7.7,114.9,116.0
17143,2022-02-03 01:03:14,211626110,54.443748,11.659987,7.7,115.1,117.0
17144,2022-02-03 01:03:17,211626110,54.443703,11.660153,7.7,115.3,116.0
17145,2022-02-03 01:03:19,211626110,54.443657,11.660318,7.7,115.2,117.0
17146,2022-02-03 01:03:22,211626110,54.443612,11.660485,7.7,115.3,116.0
17147,2022-02-03 01:03:30,211626110,54.443505,11.660873,7.7,115.4,117.0
17148,2022-02-03 01:03:36,211626110,54.443382,11.661313,7.7,115.1,116.0
17149,2022-02-03 01:03:42,211626110,54.44329,11.661643,7.7,115.3,116.0
17150,2022-02-03 01:03:47,211626110,54.443245,11.661808,7.7,115.4,117.0
17151,2022-02-03 01:03:49,211626110,54.443198,11.661972,7.7,115.4,116.0
17152,2022-02-03 01:03:54,211626110,54.443138,11.662192,7.7,115.2,116.0
17153,2022-02-03 01:04:00,211626110,54.443047,11.66252,7.7,115.2,117.0
17154,2022-02-03 01:04:06,211626110,54.442955,11.66285,7.7,115.3,117.0
17155,2022-02-03 01:04:10,211626110,54.442895,11.66307,7.7,115.6,116.0
17156,2022-02-03 01:04:13,211626110,54.442848,11.663235,7.7,115.5,117.0
17157,2022-02-03 01:04:17,211626110,54.442788,11.663455,7.7,115.7,117.0
17158,2022-02-03 01:04:19,211626110,54.442742,11.663618,7.7,115.5,117.0
17159,2022-02-03 01:04:23,211626110,54.442697,11.663783,7.7,115.8,117.0
17160,2022-02-03 01:04:29,211626110,54.442573,11.664222,7.7,116.0,118.0
17161,2022-02-03 01:04:36,211626110,54.442465,11.664605,7.6,116.0,118.0
17162,2022-02-03 01:04:43,211626110,54.442388,11.664878,7.6,115.9,117.0
17163,2022-02-03 01:04:47,211626110,54.442327,11.665097,7.6,116.1,116.0
17164,2022-02-03 01:04:49,211626110,54.44228,11.66526,7.6,116.0,117.0
17165,2022-02-03 01:04:54,211626110,54.442233,11.665423,7.6,116.0,117.0
17166,2022-02-03 01:05:04,211626110,54.442062,11.666022,7.7,116.1,117.0
17167,2022-02-03 01:05:05,211626110,54.44203,11.66613,7.7,116.0,117.0
17168,2022-02-03 01:05:10,211626110,54.441967,11.666345,7.7,116.3,116.0
17169,2022-02-03 01:05:12,211626110,54.44192,11.666507,7.7,116.1,117.0
17170,2022-02-03 01:05:17,211626110,54.441857,11.666723,7.7,116.2,117.0
17171,2022-02-03 01:05:24,211626110,54.441748,11.667103,7.7,115.7,116.0
17172,2022-02-03 01:05:30,211626110,54.441657,11.667428,7.7,115.6,116.0
17173,2022-02-03 01:05:38,211626110,54.441533,11.667865,7.7,115.6,116.0
17174,2022-02-03 01:05:42,211626110,54.441455,11.668138,7.7,115.5,116.0
17175,2022-02-03 01:05:47,211626110,54.441395,11.668358,7.7,115.6,115.0
17177,2022-02-03 01:05:50,211626110,54.441348,11.668523,7.7,115.3,116.0
17178,2022-02-03 01:05:52,211626110,54.441288,11.668743,7.7,115.3,115.0
17179,2022-02-03 01:06:01,211626110,54.441197,11.669075,7.7,115.3,115.0
17180,2022-02-03 01:06:03,211626110,54.441152,11.66924,7.7,114.8,115.0
17181,2022-02-03 01:06:05,211626110,54.441105,11.669407,7.7,115.1,115.0
17182,2022-02-03 01:06:10,211626110,54.441045,11.669628,7.7,114.8,115.0
17183,2022-02-03 01:06:14,211626110,54.440985,11.66985,7.7,114.8,114.0
17184,2022-02-03 01:06:17,211626110,54.440942,11.670017,7.7,114.6,113.0
17185,2022-02-03 01:06:19,211626110,54.440897,11.670183,7.7,114.5,114.0
17186,2022-02-03 01:06:24,211626110,54.440852,11.670352,7.7,114.1,113.0
17187,2022-02-03 01:06:29,211626110,54.44075,11.670742,7.7,114.0,114.0
17188,2022-02-03 01:06:38,211626110,54.440635,11.67119,7.7,113.9,115.0
17189,2022-02-03 01:06:44,211626110,54.440548,11.671527,7.7,114.0,115.0
17190,2022-02-03 01:06:47,211626110,54.440503,11.671693,7.7,114.0,117.0
17191,2022-02-03 01:06:49,211626110,54.44046,11.671862,7.7,114.3,116.0
17192,2022-02-03 01:06:53,211626110,54.440417,11.672028,7.7,114.4,117.0
17193,2022-02-03 01:07:00,211626110,54.440313,11.67242,7.7,114.6,117.0
17194,2022-02-03 01:07:04,211626110,54.440253,11.672643,7.7,114.8,116.0
17195,2022-02-03 01:07:06,211626110,54.440223,11.672753,7.7,115.0,116.0
17196,2022-02-03 01:07:12,211626110,54.440103,11.673198,7.7,115.0,115.0
17197,2022-02-03 01:07:17,211626110,54.440058,11.673365,7.7,114.8,114.0
17198,2022-02-03 01:07:19,211626110,54.440013,11.673533,7.7,114.7,115.0
17199,2022-02-03 01:07:24,211626110,54.439953,11.673755,7.7,114.8,115.0
17200,2022-02-03 01:07:29,211626110,54.439863,11.674088,7.7,114.5,115.0
17201,2022-02-03 01:07:36,211626110,54.439747,11.674535,7.7,114.6,114.0
17202,2022-02-03 01:07:36,211187510,54.244393,9.614472,0.0,208.6,20.0
17203,2022-02-03 01:07:42,211626110,54.439658,11.67487,7.7,114.3,115.0
17204,2022-02-03 01:07:47,211626110,54.439615,11.675037,7.7,114.2,114.0
17205,2022-02-03 01:07:53,211626110,54.439527,11.675372,7.7,114.3,114.0
17206,2022-02-03 01:07:59,211626110,54.439425,11.675763,7.7,114.1,114.0
17207,2022-02-03 01:08:04,211626110,54.439368,11.675988,7.7,113.9,113.0
17208,2022-02-03 01:08:06,211626110,54.439338,11.6761,7.7,113.8,113.0
17209,2022-02-03 01:08:10,219003217,54.909075,9.781612,0.0,,22.0
17210,2022-02-03 01:08:10,211626110,54.439282,11.676325,7.7,113.5,113.0
17211,2022-02-03 01:08:14,211626110,54.439225,11.67655,7.7,113.4,113.0
17212,2022-02-03 01:08:17,211626110,54.439183,11.67672,7.7,113.3,114.0
17213,2022-02-03 01:08:20,211626110,54.439142,11.676888,7.7,113.4,113.0
17214,2022-02-03 01:08:23,211626110,54.439098,11.677057,7.7,113.3,114.0
17215,2022-02-03 01:08:30,211626110,54.439,11.677452,7.7,113.3,114.0
17216,2022-02-03 01:08:38,211626110,54.438888,11.677905,7.7,113.3,115.0
17217,2022-02-03 01:08:44,211626110,54.438805,11.678243,7.7,113.5,114.0
17218,2022-02-03 01:08:46,211626110,54.438762,11.678413,7.7,113.3,116.0
17220,2022-02-03 01:08:50,211626110,54.43872,11.678583,7.7,113.4,114.0
17221,2022-02-03 01:08:53,211626110,54.438677,11.678752,7.7,113.6,116.0
17222,2022-02-03 01:08:55,211626110,54.438677,11.678752,7.7,113.6,116.0
17223,2022-02-03 01:08:59,211626110,54.438577,11.679147,7.7,113.5,116.0
17224,2022-02-03 01:09:03,211626110,54.43852,11.679372,7.7,114.0,115.0
17225,2022-02-03 01:09:06,211626110,54.43849,11.679485,7.7,113.7,116.0
17226,2022-02-03 01:09:09,211626110,54.438418,11.679767,7.7,114.1,115.0
17227,2022-02-03 01:09:14,211626110,54.438375,11.679933,7.7,114.0,115.0
17228,2022-02-03 01:09:17,211626110,54.438332,11.680102,7.7,114.3,115.0
17229,2022-02-03 01:09:20,211626110,54.438288,11.68027,7.7,114.1,113.0
17230,2022-02-03 01:09:24,211626110,54.43823,11.680493,7.7,113.8,113.0
17231,2022-02-03 01:09:29,211626110,54.43813,11.680885,7.7,113.6,113.0
17232,2022-02-03 01:09:38,211626110,54.438032,11.681278,7.7,113.5,115.0
17233,2022-02-03 01:09:44,211626110,54.437945,11.681615,7.7,113.8,115.0
17234,2022-02-03 01:09:46,211626110,54.437902,11.681783,7.7,113.7,117.0
17235,2022-02-03 01:09:54,211626110,54.437802,11.682177,7.7,113.7,117.0
17236,2022-02-03 01:10:00,211626110,54.437713,11.68251,7.7,114.5,117.0
17237,2022-02-03 01:10:04,211626110,54.437668,11.682677,7.7,114.7,116.0
17238,2022-02-03 01:10:05,211626110,54.437623,11.682843,7.7,114.9,116.0
17239,2022-02-03 01:10:10,211626110,54.437563,11.683065,7.7,115.1,117.0
17240,2022-02-03 01:10:17,211626110,54.437457,11.683452,7.7,115.4,117.0
17241,2022-02-03 01:10:20,211626110,54.437412,11.683618,7.7,115.4,118.0
17242,2022-02-03 01:10:24,211626110,54.43735,11.683838,7.7,115.5,118.0
17243,2022-02-03 01:10:38,211626110,54.437133,11.68461,7.7,115.9,115.0
17244,2022-02-03 01:10:42,211626110,54.43704,11.68494,7.7,115.7,114.0
17245,2022-02-03 01:10:46,211626110,54.436993,11.685105,7.7,115.6,114.0
17246,2022-02-03 01:10:50,211626110,54.436948,11.685272,7.7,114.7,115.0
17247,2022-02-03 01:10:53,211626110,54.436903,11.685438,7.7,115.1,117.0
17248,2022-02-03 01:10:57,211626110,54.436845,11.68566,7.7,114.4,116.0
17249,2022-02-03 01:11:00,211626110,54.4368,11.685827,7.7,114.9,118.0
17250,2022-02-03 01:11:03,211626110,54.436755,11.685993,7.7,115.0,115.0
17251,2022-02-03 01:11:06,211626110,54.43671,11.68616,7.7,114.7,115.0
17252,2022-02-03 01:11:10,211626110,54.43665,11.68638,7.7,115.3,113.0
17253,2022-02-03 01:11:13,211626110,54.436592,11.686602,7.7,114.6,113.0
17254,2022-02-03 01:11:13,219003217,54.909045,9.781583,0.0,,23.0
17255,2022-02-03 01:11:16,211626110,54.436548,11.686768,7.6,114.4,114.0
17256,2022-02-03 01:11:23,211626110,54.436447,11.687157,7.7,114.2,115.0
17257,2022-02-03 01:11:29,211626110,54.43636,11.68749,7.7,114.2,115.0
17258,2022-02-03 01:11:38,211626110,54.43626,11.687878,7.7,114.3,114.0
17259,2022-02-03 01:11:42,211626110,54.436173,11.688212,7.7,114.0,113.0
17260,2022-02-03 01:11:47,211626110,54.436115,11.688435,7.7,113.9,114.0
17262,2022-02-03 01:11:56,211626110,54.435973,11.688992,7.7,113.7,114.0
17263,2022-02-03 01:12:00,211626110,54.43593,11.689158,7.7,113.7,113.0
17264,2022-02-03 01:12:06,211626110,54.435845,11.689493,7.7,113.3,114.0
